request_id,department_id,request_date,fiscal_year,loggedTime
17829,1,9/15/2017,2017,6.3
17830,4,9/16/2017,2017,2.4
17831,2,9/16/2017,2017,16.6
17832,1,9/16/2017,2017,27.7
17833,4,9/16/2017,2017,6.4
17834,2,9/17/2017,2017,3.6
17835,4,9/17/2017,2017,5.2
17836,4,9/17/2017,2017,5.8
17837,2,9/17/2017,2017,17.3
17838,2,9/18/2017,2017,3.5
17839,4,9/18/2017,2017,5.1
17840,2,9/18/2017,2017,11.8
17841,4,9/18/2017,2017,6.5
17842,1,9/18/2017,2017,15.2
17843,1,9/18/2017,2017,6.9
17844,1,9/19/2017,2017,5.3
17845,3,9/19/2017,2017,2.7
17846,2,9/19/2017,2017,15.1
17847,2,9/19/2017,2017,5.7
17848,1,9/20/2017,2017,2.4
17849,6,9/20/2017,2017,3.8
17850,2,9/20/2017,2017,14.1
17851,5,9/20/2017,2017,7.7
17852,4,9/20/2017,2017,7.1
17853,4,9/20/2017,2017,9
17854,4,9/21/2017,2017,3
17855,2,9/21/2017,2017,21.4
17856,2,9/21/2017,2017,5.3
17857,2,9/21/2017,2017,5.9
17858,1,9/22/2017,2017,15.3
17859,4,9/22/2017,2017,6.7
17860,1,9/22/2017,2017,16
17861,2,9/22/2017,2017,9.9
17862,1,9/22/2017,2017,2.6
17863,6,9/22/2017,2017,9.7
17864,2,9/23/2017,2017,9.8
17865,4,9/23/2017,2017,3.2
17866,2,9/23/2017,2017,11.3
17867,1,9/23/2017,2017,2.2
17868,2,9/23/2017,2017,13.9
17869,1,9/24/2017,2017,7.5
17870,2,9/24/2017,2017,3.5
17871,3,9/24/2017,2017,7.2
17872,6,9/24/2017,2017,14.8
17873,5,9/24/2017,2017,9
17874,4,9/24/2017,2017,8.4
17875,3,9/25/2017,2017,6.6
17876,4,9/25/2017,2017,10.8
17877,2,9/26/2017,2017,6.5
17878,1,9/26/2017,2017,8.2
17879,2,9/26/2017,2017,21.6
17880,2,9/26/2017,2017,19.5
17881,2,9/26/2017,2017,4.8
17882,4,9/27/2017,2017,5.2
17883,2,9/27/2017,2017,19.4
17884,2,9/27/2017,2017,9.7
17885,4,9/28/2017,2017,11.4
17886,1,9/28/2017,2017,5
17887,4,9/28/2017,2017,1.3
17888,2,9/28/2017,2017,18.3
17889,2,9/28/2017,2017,4
17890,4,9/28/2017,2017,3.9
17891,1,9/29/2017,2017,6.1
17892,1,9/29/2017,2017,5
17893,4,9/29/2017,2017,11.4
17894,2,9/29/2017,2017,8
17895,2,9/30/2017,2017,6.7
17896,4,9/30/2017,2017,15.5
17897,2,9/30/2017,2017,4.9
17898,1,9/30/2017,2017,8.4
17899,4,9/30/2017,2017,7.9
17900,1,10/1/2017,2017,14.4
17901,1,10/1/2017,2017,6
17902,2,10/2/2017,2017,5.6
17903,3,10/2/2017,2017,5.9
17904,2,10/2/2017,2017,12.7
17905,3,10/2/2017,2017,26.2
17906,6,10/2/2017,2017,7.3
17907,1,10/3/2017,2017,5.1
17908,2,10/3/2017,2017,8.2
17909,2,10/3/2017,2017,7
17910,2,10/3/2017,2017,8.9
17911,4,10/3/2017,2017,11.9
17912,4,10/4/2017,2017,6.4
17913,6,10/4/2017,2017,14.1
17914,4,10/4/2017,2017,55.5
17915,6,10/4/2017,2017,35.6
17916,2,10/4/2017,2017,8.2
17917,6,10/5/2017,2017,10.9
17918,2,10/5/2017,2017,8.5
17919,2,10/5/2017,2017,3.9
17920,2,10/5/2017,2017,25.1
17921,3,10/6/2017,2017,41.3
17922,4,10/6/2017,2017,8.2
17923,2,10/6/2017,2017,4.3
17924,3,10/6/2017,2017,10.7
17925,4,10/6/2017,2017,6.3
17926,4,10/7/2017,2017,6.8
17927,1,10/7/2017,2017,15.3
17928,4,10/7/2017,2017,13.6
17929,2,10/7/2017,2017,18.5
17930,2,10/8/2017,2017,3.9
17931,4,10/8/2017,2017,14.1
17932,2,10/8/2017,2017,8.2
17933,1,10/8/2017,2017,4
17934,2,10/8/2017,2017,11.7
17935,2,10/8/2017,2017,4.4
17936,3,10/9/2017,2017,3.1
17937,2,10/9/2017,2017,9.2
17938,6,10/9/2017,2017,9
17939,2,10/9/2017,2017,9.2
17940,6,10/10/2017,2017,1.7
17941,5,10/10/2017,2017,9.3
17942,1,10/10/2017,2017,10
17943,2,10/10/2017,2017,34
17944,3,10/11/2017,2017,10.1
17945,4,10/11/2017,2017,3.3
17946,4,10/11/2017,2017,5.3
17947,2,10/11/2017,2017,8.9
17948,1,10/11/2017,2017,8.8
17949,2,10/12/2017,2017,22.9
17950,1,10/12/2017,2017,1.8
17951,1,10/12/2017,2017,5.2
17952,2,10/13/2017,2017,2.7
17953,2,10/13/2017,2017,4.2
17954,2,10/13/2017,2017,14.7
17955,2,10/13/2017,2017,5.6
17956,4,10/14/2017,2017,9.1
17957,4,10/14/2017,2017,14.3
17958,2,10/14/2017,2017,7.2
17959,2,10/14/2017,2017,18.9
17960,1,10/14/2017,2017,6.7
17961,1,10/15/2017,2017,6.7
17962,1,10/15/2017,2017,6.2
17963,5,10/15/2017,2017,5.7
17964,2,10/16/2017,2017,4.4
17965,4,10/16/2017,2017,15.6
17966,4,10/16/2017,2017,13.2
17967,1,10/16/2017,2017,3
17968,6,10/17/2017,2017,2.8
17969,4,10/17/2017,2017,14.7
17970,4,10/17/2017,2017,5.2
17971,4,10/17/2017,2017,2.3
17972,1,10/18/2017,2017,3.6
17973,1,10/18/2017,2017,26.8
17974,2,10/19/2017,2017,3.5
17975,4,10/19/2017,2017,3.6
17976,2,10/19/2017,2017,9.5
17977,2,10/19/2017,2017,3.9
17978,4,10/20/2017,2017,8.7
17979,4,10/20/2017,2017,12.1
17980,2,10/20/2017,2017,1.2
17981,2,10/20/2017,2017,8.2
17982,4,10/21/2017,2017,3.4
17983,6,10/21/2017,2017,10.1
17984,1,10/21/2017,2017,8.2
17985,4,10/21/2017,2017,14.4
17986,2,10/21/2017,2017,16.9
17987,6,10/22/2017,2017,12.7
17988,2,10/22/2017,2017,6.9
17989,2,10/22/2017,2017,4.4
17990,2,10/23/2017,2017,12.8
17991,2,10/23/2017,2017,13.6
17992,1,10/23/2017,2017,5.4
17993,2,10/24/2017,2017,6.5
17994,2,10/24/2017,2017,5.1
17995,4,10/24/2017,2017,6.4
17996,1,10/24/2017,2017,8.2
17997,1,10/25/2017,2017,13.3
17998,2,10/25/2017,2017,11.5
17999,5,10/25/2017,2017,5.9
18000,4,10/26/2017,2017,9.5
18001,1,10/26/2017,2017,8.2
18002,3,10/26/2017,2017,10.4
18003,1,10/26/2017,2017,7
18004,4,10/27/2017,2017,3.6
18005,1,10/27/2017,2017,23.9
18006,1,10/27/2017,2017,8.4
18007,2,10/27/2017,2017,11.8
18008,5,10/28/2017,2017,8.2
18009,4,10/28/2017,2017,17
18010,2,10/28/2017,2017,4.8
18011,1,10/28/2017,2017,9.5
18012,1,10/28/2017,2017,1.7
18013,6,10/29/2017,2017,14.3
18014,5,10/29/2017,2017,2.1
18015,2,10/29/2017,2017,11
18016,2,10/30/2017,2017,5.5
18017,4,10/30/2017,2017,5.3
18018,4,10/31/2017,2017,28.9
18019,2,10/31/2017,2017,3.1
18020,4,10/31/2017,2017,14.7
18021,2,11/1/2017,2017,8.2
18022,1,11/1/2017,2017,2.2
18023,4,11/1/2017,2017,13
18024,2,11/2/2017,2017,19.9
18025,2,11/2/2017,2017,7.2
18026,2,11/3/2017,2017,18.1
18027,3,11/3/2017,2017,3.8
18028,2,11/3/2017,2017,8.7
18029,1,11/3/2017,2017,3.6
18030,2,11/4/2017,2017,5.8
18031,2,11/4/2017,2017,1.8
18032,5,11/4/2017,2017,8.2
18033,1,11/4/2017,2017,12
18034,1,11/4/2017,2017,20.2
18035,2,11/4/2017,2017,9.2
18036,4,11/5/2017,2017,8.6
18037,2,11/5/2017,2017,2.1
18038,1,11/5/2017,2017,7.8
18039,2,11/6/2017,2017,19.9
18040,2,11/6/2017,2017,14.7
18041,1,11/6/2017,2017,8.2
18042,4,11/7/2017,2017,3.8
18043,2,11/7/2017,2017,7.3
18044,2,11/7/2017,2017,3
18045,2,11/8/2017,2017,17.9
18046,4,11/8/2017,2017,8.2
18047,2,11/8/2017,2017,5.4
18048,6,11/8/2017,2017,25.1
18049,4,11/9/2017,2017,9
18050,4,11/9/2017,2017,7.7
18051,2,11/10/2017,2017,8.2
18052,2,11/10/2017,2017,4.2
18053,1,11/10/2017,2017,13.9
18054,4,11/10/2017,2017,6
18055,6,11/11/2017,2017,22.3
18056,4,11/11/2017,2017,22.5
18057,4,11/11/2017,2017,5.9
18058,3,11/11/2017,2017,7.5
18059,4,11/12/2017,2017,15.6
18060,4,11/12/2017,2017,21.3
18061,4,11/12/2017,2017,8.5
18062,2,11/13/2017,2017,3.5
18063,1,11/14/2017,2017,7.5
18064,4,11/14/2017,2017,8.2
18065,2,11/14/2017,2017,15.1
18066,1,11/14/2017,2017,5.3
18067,1,11/15/2017,2017,7.9
18068,2,11/15/2017,2017,9.2
18069,1,11/15/2017,2017,19.3
18070,2,11/15/2017,2017,10.2
18071,4,11/15/2017,2017,15.2
18072,1,11/16/2017,2017,13.6
18073,6,11/16/2017,2017,1.7
18074,6,11/16/2017,2017,10.4
18075,2,11/17/2017,2017,7
18076,2,11/17/2017,2017,4.2
18077,1,11/17/2017,2017,9.4
18078,1,11/17/2017,2017,10.6
18079,3,11/18/2017,2017,9.8
18080,3,11/18/2017,2017,8.2
18081,6,11/18/2017,2017,8
18082,3,11/19/2017,2017,7.7
18083,1,11/19/2017,2017,10.2
18084,4,11/19/2017,2017,5.9
18085,2,11/19/2017,2017,4.3
18086,1,11/20/2017,2017,6.5
18087,2,11/20/2017,2017,5
18088,2,11/20/2017,2017,2.9
18089,1,11/20/2017,2017,4.2
18090,4,11/20/2017,2017,16.8
18091,6,11/20/2017,2017,8.3
18092,6,11/21/2017,2017,5.9
18093,2,11/21/2017,2017,3.3
18094,6,11/21/2017,2017,14
18095,4,11/21/2017,2017,8
18096,3,11/21/2017,2017,9.6
18097,4,11/22/2017,2017,3.2
18098,3,11/22/2017,2017,8.2
18099,4,11/22/2017,2017,5.1
18100,2,11/22/2017,2017,5.9
18101,2,11/23/2017,2017,6.8
18102,4,11/23/2017,2017,22
18103,1,11/23/2017,2017,7.5
18104,4,11/23/2017,2017,12.9
18105,2,11/24/2017,2017,3.5
18106,6,11/24/2017,2017,11.3
18107,4,11/24/2017,2017,5.4
18108,2,11/24/2017,2017,3.3
18109,6,11/25/2017,2017,8.7
18110,1,11/25/2017,2017,3.8
18111,2,11/25/2017,2017,13
18112,4,11/25/2017,2017,6.5
18113,3,11/26/2017,2017,4.7
18114,1,11/26/2017,2017,4.4
18115,2,11/26/2017,2017,4
18116,1,11/26/2017,2017,12.6
18117,2,11/27/2017,2017,7.5
18118,2,11/27/2017,2017,8.9
18119,5,11/27/2017,2017,9.4
18120,1,11/28/2017,2017,8.2
18121,2,11/28/2017,2017,5.4
18122,2,11/28/2017,2017,13.4
18123,2,11/28/2017,2017,11.2
18124,5,11/29/2017,2017,8.2
18125,4,11/29/2017,2017,13.3
18126,2,11/29/2017,2017,7.9
18127,1,11/29/2017,2017,16.1
18128,4,11/29/2017,2017,5.1
18129,1,11/30/2017,2017,13.8
18130,4,11/30/2017,2017,5.8
18131,5,11/30/2017,2017,6.3
18132,3,12/1/2017,2017,3.9
18133,4,12/1/2017,2017,14
18134,1,12/1/2017,2017,3.8
18135,2,12/1/2017,2017,12.8
18136,2,12/1/2017,2017,9.9
18137,2,12/1/2017,2017,27.9
18138,4,12/2/2017,2017,6.8
18139,4,12/2/2017,2017,11.9
18140,4,12/2/2017,2017,13.4
18141,5,12/2/2017,2017,4.9
18142,2,12/2/2017,2017,8.2
18143,4,12/2/2017,2017,6.9
18144,5,12/3/2017,2017,6
18145,1,12/3/2017,2017,7.2
18146,4,12/3/2017,2017,7.6
18147,4,12/3/2017,2017,12.4
18148,1,12/3/2017,2017,8.8
18149,4,12/4/2017,2017,7.7
18150,4,12/4/2017,2017,10.7
18151,2,12/4/2017,2017,2.2
18152,4,12/4/2017,2017,3.8
18153,4,12/4/2017,2017,8.8
18154,6,12/5/2017,2017,8.2
18155,3,12/5/2017,2017,11
18156,4,12/5/2017,2017,16.1
18157,3,12/5/2017,2017,4.7
18158,2,12/6/2017,2017,6.2
18159,4,12/6/2017,2017,10.8
18160,4,12/6/2017,2017,25
18161,1,12/6/2017,2017,21.4
18162,1,12/6/2017,2017,3.6
18163,1,12/6/2017,2017,8.2
18164,3,12/7/2017,2017,27.4
18165,2,12/7/2017,2017,16.2
18166,6,12/7/2017,2017,5.5
18167,2,12/7/2017,2017,7.9
18168,2,12/7/2017,2017,7.8
18169,1,12/7/2017,2017,3.7
18170,4,12/8/2017,2017,15.3
18171,1,12/8/2017,2017,2.4
18172,2,12/8/2017,2017,13.6
18173,4,12/8/2017,2017,7.1
18174,1,12/8/2017,2017,9
18175,6,12/9/2017,2017,15.3
18176,2,12/9/2017,2017,6.1
18177,2,12/9/2017,2017,9.2
18178,6,12/10/2017,2017,13.8
18179,4,12/10/2017,2017,6.2
18180,4,12/10/2017,2017,3.2
18181,2,12/10/2017,2017,8.6
18182,3,12/11/2017,2017,6.7
18183,2,12/11/2017,2017,21.9
18184,2,12/11/2017,2017,7
18185,4,12/11/2017,2017,4
18186,2,12/11/2017,2017,13.4
18187,2,12/11/2017,2017,12.2
18188,3,12/12/2017,2017,16.7
18189,4,12/12/2017,2017,15.9
18190,2,12/12/2017,2017,8.2
18191,1,12/12/2017,2017,14.9
18192,1,12/12/2017,2017,9.3
18193,4,12/12/2017,2017,4.4
18194,4,12/13/2017,2017,15
18195,2,12/13/2017,2017,8
18196,2,12/13/2017,2017,9.5
18197,4,12/13/2017,2017,3.3
18198,5,12/13/2017,2017,9.6
18199,2,12/13/2017,2017,4.1
18200,4,12/14/2017,2017,9.4
18201,2,12/14/2017,2017,11.4
18202,2,12/14/2017,2017,9.9
18203,1,12/14/2017,2017,1.6
18204,1,12/14/2017,2017,8.2
18205,4,12/14/2017,2017,3.4
18206,4,12/15/2017,2017,8.2
18207,4,12/15/2017,2017,4.2
18208,1,12/15/2017,2017,9.5
18209,2,12/15/2017,2017,17.4
18210,2,12/15/2017,2017,25.2
18211,4,12/15/2017,2017,2.5
18212,1,12/16/2017,2017,17.9
18213,4,12/16/2017,2017,8.2
18214,2,12/16/2017,2017,2.8
18215,4,12/16/2017,2017,6.5
18216,4,12/16/2017,2017,4.1
18217,1,12/17/2017,2017,12.8
18218,2,12/17/2017,2017,2.5
18219,4,12/17/2017,2017,15.3
18220,2,12/18/2017,2017,2.1
18221,4,12/18/2017,2017,14.9
18222,5,12/18/2017,2017,4
18223,2,12/18/2017,2017,25
18224,2,12/18/2017,2017,2.5
18225,2,12/18/2017,2017,5.6
18226,1,12/19/2017,2017,17.3
18227,4,12/19/2017,2017,6.1
18228,2,12/19/2017,2017,6.4
18229,4,12/19/2017,2017,6.3
18230,2,12/19/2017,2017,3.1
18231,4,12/20/2017,2017,9.8
18232,5,12/20/2017,2017,7.8
18233,2,12/20/2017,2017,4.3
18234,2,12/20/2017,2017,29.8
18235,6,12/20/2017,2017,32.3
18236,4,12/20/2017,2017,5.1
18237,1,12/21/2017,2017,4.9
18238,5,12/21/2017,2017,14
18239,4,12/21/2017,2017,2.2
18240,6,12/21/2017,2017,12.3
18241,2,12/21/2017,2017,13.6
18242,2,12/22/2017,2017,3.6
18243,6,12/22/2017,2017,2.1
18244,2,12/22/2017,2017,6.7
18245,1,12/22/2017,2017,14.9
18246,1,12/22/2017,2017,8.2
18247,2,12/22/2017,2017,10.3
18248,4,12/22/2017,2017,29.2
18249,2,12/23/2017,2017,6.7
18250,2,12/23/2017,2017,12.4
18251,2,12/23/2017,2017,5.5
18252,1,12/23/2017,2017,3.1
18253,4,12/23/2017,2017,3.3
18254,4,12/24/2017,2017,10.8
18255,4,12/24/2017,2017,7.5
18256,2,12/24/2017,2017,3.1
18257,1,12/24/2017,2017,13.3
18258,4,12/24/2017,2017,3.9
18259,2,12/24/2017,2017,22.4
18260,2,12/24/2017,2017,1.1
18261,2,12/25/2017,2017,7.7
18262,1,12/25/2017,2017,9.7
18263,2,12/25/2017,2017,4.3
18264,1,12/25/2017,2017,2.7
18265,4,12/25/2017,2017,18.5
18266,2,12/25/2017,2017,9.4
18267,2,12/26/2017,2017,12.5
18268,4,12/26/2017,2017,4.9
18269,4,12/26/2017,2017,3.5
18270,2,12/26/2017,2017,8.2
18271,2,12/26/2017,2017,14.3
18272,2,12/26/2017,2017,3.1
18273,1,12/27/2017,2017,12.2
18274,1,12/27/2017,2017,9.6
18275,4,12/27/2017,2017,8.3
18276,1,12/27/2017,2017,3.6
18277,3,12/27/2017,2017,11
18278,3,12/28/2017,2017,10
18279,1,12/28/2017,2017,8.6
18280,4,12/28/2017,2017,4.4
18281,2,12/28/2017,2017,7.7
18282,6,12/29/2017,2017,7.3
18283,2,12/29/2017,2017,8.9
18284,2,12/29/2017,2017,3.8
18285,2,12/29/2017,2017,6.5
18286,1,12/29/2017,2017,24.6
18287,4,12/29/2017,2017,39.7
18288,4,12/30/2017,2017,11.9
18289,1,12/30/2017,2017,18.7
18290,2,12/30/2017,2017,6
18291,2,12/30/2017,2017,16.1
18292,4,12/30/2017,2017,5.5
18293,1,12/31/2017,2017,29.4
18294,6,12/31/2017,2017,11.9
18295,2,12/31/2017,2017,20.3
18296,4,12/31/2017,2017,3.9
18297,4,12/31/2017,2017,19
18298,2,1/1/2018,2018,10.2
18299,2,1/1/2018,2018,23.2
18300,1,1/3/2018,2018,5.2
18301,2,1/3/2018,2018,26
18302,4,1/4/2018,2018,15.6
18303,2,1/5/2018,2018,10.2
18304,6,1/6/2018,2018,12.5
18305,2,1/6/2018,2018,20
18306,6,1/6/2018,2018,4.1
18307,4,1/7/2018,2018,18.6
18308,6,1/7/2018,2018,2.1
18309,2,1/8/2018,2018,6.9
18310,1,1/8/2018,2018,11.7
18311,1,1/8/2018,2018,4.5
18312,2,1/9/2018,2018,17.4
18313,4,1/10/2018,2018,17.6
18314,5,1/11/2018,2018,12.2
18315,6,1/11/2018,2018,10.5
18316,5,1/12/2018,2018,11.3
18317,5,1/13/2018,2018,5.6
18318,2,1/13/2018,2018,14.4
18319,3,1/14/2018,2018,4.3
18320,4,1/14/2018,2018,14.3
18321,3,1/14/2018,2018,7.1
18322,4,1/15/2018,2018,11.3
18323,6,1/16/2018,2018,42.4
18324,4,1/16/2018,2018,8.7
18325,1,1/16/2018,2018,5
18326,2,1/17/2018,2018,3.1
18327,6,1/17/2018,2018,37.7
18328,4,1/18/2018,2018,5
18329,5,1/19/2018,2018,18.3
18330,2,1/19/2018,2018,6.7
18331,6,1/20/2018,2018,4.4
18332,6,1/20/2018,2018,31
18333,1,1/20/2018,2018,1.6
18334,4,1/21/2018,2018,10.6
18335,2,1/21/2018,2018,15.2
18336,4,1/22/2018,2018,17.2
18337,4,1/22/2018,2018,2.9
18338,2,1/23/2018,2018,4
18339,4,1/23/2018,2018,14.6
18340,1,1/23/2018,2018,6.6
18341,4,1/23/2018,2018,12.2
18342,2,1/24/2018,2018,24.6
18343,2,1/24/2018,2018,2.3
18344,2,1/25/2018,2018,10.5
18345,2,1/25/2018,2018,11.3
18346,2,1/25/2018,2018,4.9
18347,4,1/26/2018,2018,10.5
18348,4,1/26/2018,2018,64.8
18349,1,1/27/2018,2018,15.9
18350,2,1/27/2018,2018,5.8
18351,1,1/27/2018,2018,3.1
18352,2,1/27/2018,2018,6.4
18353,6,1/27/2018,2018,11.3
18354,4,1/28/2018,2018,11.3
18355,3,1/28/2018,2018,1.2
18356,2,1/28/2018,2018,3.1
18357,2,1/29/2018,2018,18.5
18358,1,1/29/2018,2018,2.8
18359,1,1/29/2018,2018,8.8
18360,2,1/30/2018,2018,5.5
18361,2,1/30/2018,2018,10.1
18362,5,1/31/2018,2018,5.9
18363,2,1/31/2018,2018,8.7
18364,1,2/1/2018,2018,11.4
18365,2,2/1/2018,2018,11.3
18366,6,2/1/2018,2018,6.9
18367,6,2/2/2018,2018,16
18368,1,2/2/2018,2018,23.4
18369,2,2/2/2018,2018,1.9
18370,1,2/3/2018,2018,5
18371,2,2/3/2018,2018,5.1
18372,2,2/3/2018,2018,29.4
18373,2,2/4/2018,2018,5.9
18374,3,2/4/2018,2018,5.8
18375,4,2/4/2018,2018,14.4
18376,4,2/5/2018,2018,11.3
18377,2,2/5/2018,2018,13.6
18378,3,2/5/2018,2018,7.2
18379,6,2/6/2018,2018,4.9
18380,4,2/6/2018,2018,11.3
18381,1,2/6/2018,2018,8.8
18382,6,2/7/2018,2018,5.1
18383,1,2/7/2018,2018,19.9
18384,2,2/7/2018,2018,2.8
18385,2,2/7/2018,2018,33.3
18386,1,2/8/2018,2018,11.7
18387,1,2/8/2018,2018,11.3
18388,1,2/8/2018,2018,21.5
18389,3,2/9/2018,2018,8.4
18390,2,2/9/2018,2018,77.3
18391,5,2/10/2018,2018,2.9
18392,2,2/10/2018,2018,16.8
18393,1,2/10/2018,2018,9
18394,3,2/11/2018,2018,11.3
18395,2,2/11/2018,2018,12.2
18396,3,2/11/2018,2018,13.9
18397,2,2/12/2018,2018,5.9
18398,1,2/12/2018,2018,3.9
18399,2,2/12/2018,2018,12.6
18400,2,2/13/2018,2018,19.2
18401,2,2/13/2018,2018,11.3
18402,2,2/14/2018,2018,2.1
18403,1,2/14/2018,2018,7.9
18404,4,2/14/2018,2018,25.5
18405,6,2/15/2018,2018,14
18406,2,2/15/2018,2018,5.1
18407,2,2/15/2018,2018,17
18408,2,2/16/2018,2018,1.5
18409,1,2/16/2018,2018,9.6
18410,5,2/16/2018,2018,16.6
18411,4,2/17/2018,2018,7
18412,2,2/17/2018,2018,7.1
18413,3,2/17/2018,2018,6.3
18414,1,2/18/2018,2018,11.1
18415,1,2/18/2018,2018,15.9
18416,2,2/18/2018,2018,20.7
18417,5,2/18/2018,2018,8.7
18418,2,2/19/2018,2018,9.5
18419,2,2/19/2018,2018,11
18420,1,2/19/2018,2018,86.6
18421,2,2/20/2018,2018,6
18422,3,2/20/2018,2018,26.5
18423,6,2/20/2018,2018,23.3
18424,6,2/20/2018,2018,5
18425,4,2/20/2018,2018,3
18426,6,2/21/2018,2018,9.9
18427,2,2/21/2018,2018,4.7
18428,2,2/21/2018,2018,11.3
18429,2,2/21/2018,2018,8.8
18430,3,2/22/2018,2018,7.7
18431,2,2/22/2018,2018,13.1
18432,3,2/22/2018,2018,19.3
18433,2,2/23/2018,2018,26
18434,1,2/23/2018,2018,6.1
18435,2,2/23/2018,2018,7.9
18436,2,2/24/2018,2018,4.8
18437,2,2/24/2018,2018,14.5
18438,4,2/24/2018,2018,16.3
18439,5,2/24/2018,2018,7.5
18440,6,2/25/2018,2018,3.3
18441,6,2/25/2018,2018,38.6
18442,4,2/25/2018,2018,4.5
18443,2,2/25/2018,2018,21.4
18444,1,2/26/2018,2018,11.3
18445,1,2/26/2018,2018,5.3
18446,4,2/26/2018,2018,25.6
18447,1,2/26/2018,2018,7.4
18448,4,2/26/2018,2018,12.2
18449,3,2/27/2018,2018,11.3
18450,2,2/27/2018,2018,1.6
18451,5,2/27/2018,2018,27.8
18452,2,2/28/2018,2018,17
18453,2,2/28/2018,2018,29.5
18454,1,2/28/2018,2018,10.1
18455,1,2/28/2018,2018,11.8
18456,1,3/1/2018,2018,1.2
18457,1,3/1/2018,2018,11.3
18458,4,3/1/2018,2018,18.9
18459,6,3/1/2018,2018,11.1
18460,2,3/2/2018,2018,11.1
18461,2,3/2/2018,2018,14.2
18462,4,3/2/2018,2018,24.1
18463,4,3/2/2018,2018,2.2
18464,4,3/2/2018,2018,5.3
18465,2,3/2/2018,2018,11
18466,1,3/3/2018,2018,11.3
18467,1,3/3/2018,2018,20.5
18468,2,3/3/2018,2018,12.8
18469,1,3/4/2018,2018,12.6
18470,4,3/4/2018,2018,7.3
18471,4,3/4/2018,2018,11.3
18472,2,3/4/2018,2018,4.2
18473,1,3/4/2018,2018,21.6
18474,6,3/5/2018,2018,39.3
18475,1,3/5/2018,2018,10.1
18476,2,3/5/2018,2018,19.2
18477,2,3/5/2018,2018,12.5
18478,2,3/6/2018,2018,11.3
18479,5,3/6/2018,2018,14.6
18480,2,3/6/2018,2018,21.7
18481,5,3/6/2018,2018,6.5
18482,1,3/7/2018,2018,14.2
18483,4,3/7/2018,2018,12
18484,4,3/7/2018,2018,3.8
18485,1,3/7/2018,2018,12.2
18486,2,3/7/2018,2018,6.1
18487,3,3/8/2018,2018,21
18488,6,3/8/2018,2018,8.2
18489,1,3/8/2018,2018,11.4
18490,2,3/8/2018,2018,5
18491,5,3/8/2018,2018,14.1
18492,1,3/9/2018,2018,10.9
18493,2,3/9/2018,2018,4
18494,4,3/9/2018,2018,27.3
18495,2,3/9/2018,2018,7.2
18496,4,3/9/2018,2018,11.8
18497,2,3/10/2018,2018,11.3
18498,2,3/10/2018,2018,7.2
18499,1,3/10/2018,2018,5.4
18500,6,3/10/2018,2018,26.1
18501,2,3/10/2018,2018,3.7
18502,1,3/11/2018,2018,7.7
18503,6,3/11/2018,2018,8
18504,1,3/11/2018,2018,15.3
18505,6,3/11/2018,2018,13.9
18506,2,3/12/2018,2018,32.4
18507,2,3/12/2018,2018,11.3
18508,4,3/12/2018,2018,35.1
18509,4,3/12/2018,2018,7.9
18510,3,3/12/2018,2018,39.3
18511,4,3/13/2018,2018,9.5
18512,2,3/13/2018,2018,20.6
18513,4,3/13/2018,2018,10.8
18514,3,3/13/2018,2018,4.5
18515,1,3/14/2018,2018,11.8
18516,4,3/14/2018,2018,8.7
18517,2,3/14/2018,2018,9
18518,4,3/14/2018,2018,28.2
18519,3,3/14/2018,2018,7.9
18520,6,3/15/2018,2018,8.4
18521,5,3/15/2018,2018,8.5
18522,2,3/15/2018,2018,15.7
18523,2,3/15/2018,2018,11.3
18524,3,3/15/2018,2018,4
18525,2,3/15/2018,2018,2.7
18526,2,3/16/2018,2018,2.8
18527,2,3/16/2018,2018,9.8
18528,2,3/16/2018,2018,9.1
18529,6,3/16/2018,2018,34.3
18530,2,3/16/2018,2018,11.3
18531,2,3/17/2018,2018,11.9
18532,6,3/17/2018,2018,6.3
18533,3,3/17/2018,2018,13.9
18534,2,3/17/2018,2018,1.3
18535,1,3/17/2018,2018,6.4
18536,2,3/18/2018,2018,22.2
18537,4,3/18/2018,2018,2.3
18538,5,3/18/2018,2018,23.8
18539,2,3/18/2018,2018,18.1
18540,1,3/19/2018,2018,12.5
18541,6,3/19/2018,2018,10.4
18542,3,3/19/2018,2018,11.1
18543,2,3/19/2018,2018,4.7
18544,6,3/19/2018,2018,15.9
18545,2,3/20/2018,2018,5.6
18546,4,3/20/2018,2018,32
18547,6,3/20/2018,2018,16.5
18548,1,3/20/2018,2018,12.3
18549,6,3/20/2018,2018,11.3
18550,2,3/21/2018,2018,2.1
18551,3,3/21/2018,2018,20.2
18552,6,3/21/2018,2018,23
18553,3,3/21/2018,2018,4.1
18554,5,3/21/2018,2018,9.9
18555,3,3/22/2018,2018,24.4
18556,2,3/22/2018,2018,3.1
18557,6,3/22/2018,2018,65.4
18558,2,3/23/2018,2018,23.2
18559,6,3/23/2018,2018,20.2
18560,3,3/23/2018,2018,6.2
18561,3,3/23/2018,2018,19.2
18562,2,3/24/2018,2018,6.7
18563,5,3/24/2018,2018,16.2
18564,2,3/24/2018,2018,4.8
18565,5,3/25/2018,2018,13
18566,1,3/25/2018,2018,9
18567,4,3/25/2018,2018,5.4
18568,2,3/25/2018,2018,17.3
18569,5,3/26/2018,2018,5.8
18570,3,3/26/2018,2018,14.6
18571,3,3/26/2018,2018,13.1
